                        L                       Lg                        b                        a          Frequency / GHz                    Value
                      240                    173.3                    86.36                    43.18           2.612900018692         -11.439001083374
                      240                    173.3                    86.36                    43.18          2.6137998104095         -11.441689491272
                      240                    173.3                    86.36                    43.18          2.6146998405457         -11.444381713867
                      240                    173.3                    86.36                    43.18          2.6156001091003         -11.447074890137
                      240                    173.3                    86.36                    43.18          2.6164999008179         -11.449768066406
                      240                    173.3                    86.36                    43.18           2.617399930954          -11.45246887207
                      240                    173.3                    86.36                    43.18          2.6182997226715          -11.45516872406
                      240                    173.3                    86.36                    43.18          2.6191999912262         -11.457870483398
                      240                    173.3                    86.36                    43.18          2.6201000213623         -11.460573196411
                      240                    173.3                    86.36                    43.18          2.6209998130798         -11.463280677795
                      240                    173.3                    86.36                    43.18          2.6218998432159         -11.465990066528
                      240                    173.3                    86.36                    43.18          2.6227998733521         -11.468700408936
                      240                    173.3                    86.36                    43.18          2.6236999034882          -11.47141456604
                      240                    173.3                    86.36                    43.18          2.6245999336243         -11.474130630493
                      240                    173.3                    86.36                    43.18          2.6254997253418         -11.476848602295
                      240                    173.3                    86.36                    43.18          2.6263999938965         -11.479568481445
                      240                    173.3                    86.36                    43.18          2.6273000240326         -11.482291221619
                      240                    173.3                    86.36                    43.18          2.6281998157501         -11.485014915466
                      240                    173.3                    86.36                    43.18          2.6290998458862         -11.487743377686
                      240                    173.3                    86.36                    43.18          2.6300001144409         -11.490472793579
                      240                    173.3                    86.36                    43.18          2.6308999061584         -11.493204116821
                      240                    173.3                    86.36                    43.18          2.6317999362946         -11.495939254761
                      240                    173.3                    86.36                    43.18          2.6326997280121           -11.4986743927
                      240                    173.3                    86.36                    43.18          2.6335999965668          -11.50141620636
                      240                    173.3                    86.36                    43.18          2.6345000267029         -11.504156112671
                      240                    173.3                    86.36                    43.18          2.6353998184204         -11.506896972656
                      240                    173.3                    86.36                    43.18          2.6362998485565         -11.509645462036
                      240                    173.3                    86.36                    43.18          2.6371998786926         -11.512392997742
                      240                    173.3                    86.36                    43.18          2.6380999088287         -11.515142440796
                      240                    173.3                    86.36                    43.18          2.6389999389648         -11.517896652222
                      240                    173.3                    86.36                    43.18          2.6398997306824         -11.520650863647
                      240                    173.3                    86.36                    43.18          2.6407999992371         -11.523407936096
                      240                    173.3                    86.36                    43.18          2.6417000293732         -11.526168823242
                      240                    173.3                    86.36                    43.18          2.6425998210907         -11.528931617737
                      240                    173.3                    86.36                    43.18          2.6434998512268          -11.53169631958
                      240                    173.3                    86.36                    43.18          2.6444001197815         -11.534462928772
                      240                    173.3                    86.36                    43.18           2.645299911499         -11.537229537964
                      240                    173.3                    86.36                    43.18          2.6461999416351          -11.54000377655
                      240                    173.3                    86.36                    43.18          2.6470997333527         -11.542776107788
                      240                    173.3                    86.36                    43.18          2.6480000019073         -11.545554161072
                      240                    173.3                    86.36                    43.18          2.6489000320435         -11.548332214355
                      240                    173.3                    86.36                    43.18           2.649799823761         -11.551113128662
                      240                    173.3                    86.36                    43.18          2.6506998538971         -11.553896903992
                      240                    173.3                    86.36                    43.18          2.6515998840332          -11.55668258667
                      240                    173.3                    86.36                    43.18          2.6524999141693         -11.559469223022
                      240                    173.3                    86.36                    43.18          2.6533999443054         -11.562260627747
                      240                    173.3                    86.36                    43.18          2.6542997360229         -11.565053939819
                      240                    173.3                    86.36                    43.18          2.6552000045776         -11.567848205566
                      240                    173.3                    86.36                    43.18          2.6561000347137         -11.570644378662
                      240                    173.3                    86.36                    43.18          2.6569998264313         -11.573443412781
                      240                    173.3                    86.36                    43.18          2.6578998565674         -11.576244354248
                      240                    173.3                    86.36                    43.18          2.6588001251221         -11.579050064087
                      240                    173.3                    86.36                    43.18          2.6596999168396         -11.581854820251
                      240                    173.3                    86.36                    43.18          2.6605999469757         -11.584662437439
                      240                    173.3                    86.36                    43.18          2.6614997386932         -11.587474822998
                      240                    173.3                    86.36                    43.18          2.6624000072479         -11.590286254883
                      240                    173.3                    86.36                    43.18           2.663300037384         -11.593102455139
                      240                    173.3                    86.36                    43.18          2.6641998291016         -11.595917701721
                      240                    173.3                    86.36                    43.18          2.6650998592377         -11.598738670349
                      240                    173.3                    86.36                    43.18          2.6659998893738         -11.601560592651
                      240                    173.3                    86.36                    43.18          2.6668999195099         -11.604383468628
                      240                    173.3                    86.36                    43.18           2.667799949646         -11.607209205627
                      240                    173.3                    86.36                    43.18          2.6686997413635         -11.610036849976
                      240                    173.3                    86.36                    43.18          2.6696000099182         -11.612867355347
                      240                    173.3                    86.36                    43.18          2.6705000400543         -11.615700721741
                      240                    173.3                    86.36                    43.18          2.6713998317719         -11.618535995483
                      240                    173.3                    86.36                    43.18           2.672299861908         -11.621370315552
                      240                    173.3                    86.36                    43.18          2.6732001304626         -11.624208450317
                      240                    173.3                    86.36                    43.18          2.6740999221802         -11.627049446106
                      240                    173.3                    86.36                    43.18          2.6749999523163         -11.629892349243
                      240                    173.3                    86.36                    43.18          2.6758997440338         -11.632737159729
                      240                    173.3                    86.36                    43.18          2.6768000125885         -11.635581970215
                      240                    173.3                    86.36                    43.18          2.6777000427246         -11.638433456421
                      240                    173.3                    86.36                    43.18          2.6785998344421         -11.641282081604
                      240                    173.3                    86.36                    43.18          2.6794998645782         -11.644134521484
                      240                    173.3                    86.36                    43.18          2.6803998947144         -11.646989822388
                      240                    173.3                    86.36                    43.18          2.6812999248505         -11.649846076965
                      240                    173.3                    86.36                    43.18          2.6821999549866         -11.652704238892
                      240                    173.3                    86.36                    43.18          2.6830997467041         -11.655563354492
                      240                    173.3                    86.36                    43.18          2.6840000152588         -11.658424377441
                      240                    173.3                    86.36                    43.18          2.6849000453949         -11.661289215088
                      240                    173.3                    86.36                    43.18          2.6857998371124         -11.664152145386
                      240                    173.3                    86.36                    43.18          2.6866998672485         -11.667020797729
                      240                    173.3                    86.36                    43.18          2.6876001358032         -11.669889450073
                      240                    173.3                    86.36                    43.18          2.6884999275208         -11.672759056091
                      240                    173.3                    86.36                    43.18          2.6893999576569         -11.675629615784
                      240                    173.3                    86.36                    43.18          2.6902997493744         -11.678505897522
                      240                    173.3                    86.36                    43.18          2.6912000179291         -11.681381225586
                      240                    173.3                    86.36                    43.18          2.6921000480652         -11.684257507324
                      240                    173.3                    86.36                    43.18          2.6929998397827          -11.68713760376
                      240                    173.3                    86.36                    43.18          2.6938998699188         -11.690014839172
                      240                    173.3                    86.36                    43.18          2.6947999000549         -11.692895889282
                      240                    173.3                    86.36                    43.18           2.695699930191         -11.695779800415
                      240                    173.3                    86.36                    43.18          2.6965999603271         -11.698663711548
                      240                    173.3                    86.36                    43.18          2.6974997520447         -11.701547622681
                      240                    173.3                    86.36                    43.18          2.6984000205994         -11.704435348511
                      240                    173.3                    86.36                    43.18          2.6993000507355         -11.707324981689
                      240                    173.3                    86.36                    43.18           2.700199842453         -11.710213661194
                      240                    173.3                    86.36                    43.18          2.7010998725891         -11.713103294373
                      240                    173.3                    86.36                    43.18          2.7020001411438           -11.7159948349
                      240                    173.3                    86.36                    43.18          2.7028999328613         -11.718888282776
                      240                    173.3                    86.36                    43.18          2.7037999629974         -11.721781730652
                      240                    173.3                    86.36                    43.18           2.704699754715         -11.724677085876
                      240                    173.3                    86.36                    43.18          2.7056000232697         -11.727573394775
                      240                    173.3                    86.36                    43.18          2.7065000534058         -11.730470657349
                      240                    173.3                    86.36                    43.18          2.7073998451233         -11.733367919922
                      240                    173.3                    86.36                    43.18          2.7082998752594         -11.736268997192
                      240                    173.3                    86.36                    43.18          2.7091999053955          -11.73916721344
                      240                    173.3                    86.36                    43.18          2.7100999355316          -11.74206829071
                      240                    173.3                    86.36                    43.18          2.7109999656677         -11.744970321655
                      240                    173.3                    86.36                    43.18          2.7118997573853         -11.747871398926
                      240                    173.3                    86.36                    43.18          2.7128000259399         -11.750773429871
                      240                    173.3                    86.36                    43.18           2.713700056076         -11.753678321838
                      240                    173.3                    86.36                    43.18          2.7145998477936         -11.756581306458
                      240                    173.3                    86.36                    43.18          2.7154998779297         -11.759486198425
                      240                    173.3                    86.36                    43.18          2.7164001464844         -11.762391090393
                      240                    173.3                    86.36                    43.18          2.7172999382019         -11.765296936035
                      240                    173.3                    86.36                    43.18           2.718199968338         -11.768199920654
                      240                    173.3                    86.36                    43.18          2.7190997600555         -11.771107673645
                      240                    173.3                    86.36                    43.18          2.7200000286102         -11.774014472961
                      240                    173.3                    86.36                    43.18          2.7209000587463         -11.776919364929
                      240                    173.3                    86.36                    43.18          2.7217998504639         -11.779825210571
                      240                    173.3                    86.36                    43.18             2.7226998806         -11.782732963562
                      240                    173.3                    86.36                    43.18          2.7235999107361         -11.785639762878
                      240                    173.3                    86.36                    43.18          2.7244999408722         -11.788545608521
                      240                    173.3                    86.36                    43.18          2.7253999710083         -11.791452407837
                      240                    173.3                    86.36                    43.18          2.7262997627258         -11.794358253479
                      240                    173.3                    86.36                    43.18          2.7272000312805         -11.797265052795
                      240                    173.3                    86.36                    43.18          2.7281000614166         -11.800168991089
                      240                    173.3                    86.36                    43.18          2.7289998531342         -11.803074836731
                      240                    173.3                    86.36                    43.18          2.7298998832703         -11.805981636047
                      240                    173.3                    86.36                    43.18           2.730800151825         -11.808885574341
                      240                    173.3                    86.36                    43.18          2.7316999435425         -11.811789512634
                      240                    173.3                    86.36                    43.18          2.7325999736786         -11.814693450928
                      240                    173.3                    86.36                    43.18          2.7334997653961         -11.817593574524
                      240                    173.3                    86.36                    43.18          2.7344000339508         -11.820496559143
                      240                    173.3                    86.36                    43.18          2.7353000640869         -11.823397636414
                      240                    173.3                    86.36                    43.18          2.7361998558044         -11.826295852661
                      240                    173.3                    86.36                    43.18          2.7370998859406         -11.829195976257
                      240                    173.3                    86.36                    43.18          2.7379996776581         -11.832095146179
                      240                    173.3                    86.36                    43.18          2.7388999462128         -11.834992408752
                      240                    173.3                    86.36                    43.18          2.7397999763489         -11.837887763977
                      240                    173.3                    86.36                    43.18          2.7406997680664         -11.840782165527
                      240                    173.3                    86.36                    43.18          2.7416000366211         -11.843675613403
                      240                    173.3                    86.36                    43.18          2.7425000667572         -11.846567153931
                      240                    173.3                    86.36                    43.18          2.7433998584747         -11.849455833435
                      240                    173.3                    86.36                    43.18          2.7442998886108         -11.852345466614
                      240                    173.3                    86.36                    43.18          2.7452001571655         -11.855234146118
                      240                    173.3                    86.36                    43.18          2.7460999488831         -11.858119010925
                      240                    173.3                    86.36                    43.18          2.7469999790192         -11.861001014709
                      240                    173.3                    86.36                    43.18          2.7478997707367         -11.863881111145
                      240                    173.3                    86.36                    43.18          2.7488000392914         -11.866762161255
                      240                    173.3                    86.36                    43.18          2.7497000694275         -11.869639396667
                      240                    173.3                    86.36                    43.18           2.750599861145         -11.872514724731
                      240                    173.3                    86.36                    43.18          2.7514998912811         -11.875389099121
                      240                    173.3                    86.36                    43.18          2.7523996829987         -11.878256797791
                      240                    173.3                    86.36                    43.18          2.7532999515533         -11.881126403809
                      240                    173.3                    86.36                    43.18          2.7541999816895         -11.883993148804
                      240                    173.3                    86.36                    43.18           2.755099773407         -11.886855125427
                      240                    173.3                    86.36                    43.18          2.7559998035431         -11.889715194702
                      240                    173.3                    86.36                    43.18          2.7569000720978         -11.892572402954
                      240                    173.3                    86.36                    43.18          2.7577998638153         -11.895426750183
                      240                    173.3                    86.36                    43.18          2.7586998939514         -11.898278236389
                      240                    173.3                    86.36                    43.18          2.7596001625061         -11.901125907898
                      240                    173.3                    86.36                    43.18          2.7604999542236         -11.903971672058
                      240                    173.3                    86.36                    43.18          2.7613999843597         -11.906814575195
                      240                    173.3                    86.36                    43.18          2.7622997760773         -11.909652709961
                      240                    173.3                    86.36                    43.18          2.7631998062134         -11.912487030029
                      240                    173.3                    86.36                    43.18          2.7641000747681           -11.9153175354
                      240                    173.3                    86.36                    43.18          2.7649998664856         -11.918145179749
                      240                    173.3                    86.36                    43.18          2.7658998966217         -11.920969009399
                      240                    173.3                    86.36                    43.18          2.7667996883392         -11.923788070679
                      240                    173.3                    86.36                    43.18          2.7676999568939         -11.926604270935
                      240                    173.3                    86.36                    43.18            2.76859998703         -11.929417610168
                      240                    173.3                    86.36                    43.18          2.7694997787476         -11.932224273682
                      240                    173.3                    86.36                    43.18          2.7703998088837         -11.935026168823
                      240                    173.3                    86.36                    43.18          2.7713000774384         -11.937826156616
                      240                    173.3                    86.36                    43.18          2.7721998691559         -11.940620422363
                      240                    173.3                    86.36                    43.18           2.773099899292          -11.94340801239
                      240                    173.3                    86.36                    43.18          2.7740001678467         -11.946192741394
                      240                    173.3                    86.36                    43.18          2.7748999595642         -11.948972702026
                      240                    173.3                    86.36                    43.18          2.7757999897003         -11.951746940613
                      240                    173.3                    86.36                    43.18          2.7766997814178         -11.954516410828
                      240                    173.3                    86.36                    43.18           2.777599811554         -11.957281112671
                      240                    173.3                    86.36                    43.18          2.7785000801086         -11.960039138794
                      240                    173.3                    86.36                    43.18          2.7793998718262          -11.96279335022
                      240                    173.3                    86.36                    43.18          2.7802999019623         -11.965539932251
                      240                    173.3                    86.36                    43.18          2.7811996936798         -11.968282699585
                      240                    173.3                    86.36                    43.18          2.7820999622345          -11.97101688385
                      240                    173.3                    86.36                    43.18          2.7829999923706         -11.973747253418
                      240                    173.3                    86.36                    43.18          2.7838997840881         -11.976470947266
                      240                    173.3                    86.36                    43.18          2.7847998142242         -11.979189872742
                      240                    173.3                    86.36                    43.18          2.7857000827789         -11.981899261475
                      240                    173.3                    86.36                    43.18          2.7865998744965         -11.984603881836
                      240                    173.3                    86.36                    43.18          2.7874999046326         -11.987302780151
                      240                    173.3                    86.36                    43.18          2.7883999347687         -11.989993095398
                      240                    173.3                    86.36                    43.18          2.7892999649048          -11.99267578125
                      240                    173.3                    86.36                    43.18          2.7901999950409         -11.995355606079
                      240                    173.3                    86.36                    43.18          2.7910997867584         -11.998024940491
                      240                    173.3                    86.36                    43.18          2.7919998168945         -12.000686645508
                      240                    173.3                    86.36                    43.18          2.7929000854492         -12.003343582153
                      240                    173.3                    86.36                    43.18          2.7937998771667         -12.005990982056
                      240                    173.3                    86.36                    43.18          2.7946999073029         -12.008632659912
                      240                    173.3                    86.36                    43.18          2.7955996990204         -12.011262893677
                      240                    173.3                    86.36                    43.18          2.7964999675751         -12.013887405396
                      240                    173.3                    86.36                    43.18          2.7973999977112         -12.016505241394
                      240                    173.3                    86.36                    43.18          2.7982997894287         -12.019111633301
                      240                    173.3                    86.36                    43.18          2.7991998195648         -12.021713256836
                      240                    173.3                    86.36                    43.18          2.8001000881195         -12.024303436279
                      240                    173.3                    86.36                    43.18           2.800999879837         -12.026885986328
                      240                    173.3                    86.36                    43.18          2.8018999099731         -12.029460906982
                      240                    173.3                    86.36                    43.18          2.8027999401093         -12.032024383545
                      240                    173.3                    86.36                    43.18          2.8036999702454         -12.034579277039
                      240                    173.3                    86.36                    43.18          2.8046000003815         -12.037126541138
                      240                    173.3                    86.36                    43.18           2.805499792099         -12.039662361145
                      240                    173.3                    86.36                    43.18          2.8063998222351         -12.042192459106
                      240                    173.3                    86.36                    43.18          2.8073000907898         -12.044707298279
                      240                    173.3                    86.36                    43.18          2.8081998825073         -12.047216415405
                      240                    173.3                    86.36                    43.18          2.8090999126434         -12.049715042114
                      240                    173.3                    86.36                    43.18           2.809999704361         -12.052203178406
                      240                    173.3                    86.36                    43.18          2.8108999729156         -12.054681777954
                      240                    173.3                    86.36                    43.18          2.8118000030518         -12.057147979736
                      240                    173.3                    86.36                    43.18          2.8126997947693         -12.059604644775
                      240                    173.3                    86.36                    43.18          2.8135998249054         -12.062051773071
                      240                    173.3                    86.36                    43.18          2.8145000934601         -12.064487457275
                      240                    173.3                    86.36                    43.18          2.8153998851776         -12.066912651062
                      240                    173.3                    86.36                    43.18          2.8162999153137         -12.069325447083
                      240                    173.3                    86.36                    43.18          2.8171999454498          -12.07172870636
                      240                    173.3                    86.36                    43.18          2.8180999755859         -12.074118614197
                      240                    173.3                    86.36                    43.18           2.819000005722         -12.076498031616
                      240                    173.3                    86.36                    43.18          2.8198997974396         -12.078866004944
                      240                    173.3                    86.36                    43.18          2.8207998275757         -12.081221580505
                      240                    173.3                    86.36                    43.18          2.8217000961304         -12.083564758301
                      240                    173.3                    86.36                    43.18          2.8225998878479         -12.085896492004
                      240                    173.3                    86.36                    43.18           2.823499917984         -12.088214874268
                      240                    173.3                    86.36                    43.18          2.8243997097015         -12.090520858765
                      240                    173.3                    86.36                    43.18          2.8252999782562         -12.092817306519
                      240                    173.3                    86.36                    43.18          2.8262000083923         -12.095096588135
                      240                    173.3                    86.36                    43.18          2.8270998001099         -12.097364425659
                      240                    173.3                    86.36                    43.18           2.827999830246         -12.099619865417
                      240                    173.3                    86.36                    43.18          2.8289000988007         -12.101861000061
                      240                    173.3                    86.36                    43.18          2.8297998905182         -12.104089736938
                      240                    173.3                    86.36                    43.18          2.8306999206543         -12.106305122375
                      240                    173.3                    86.36                    43.18          2.8315999507904         -12.108507156372
                      240                    173.3                    86.36                    43.18          2.8324999809265         -12.110694885254
                      240                    173.3                    86.36                    43.18          2.8334000110626         -12.112866401672
                      240                    173.3                    86.36                    43.18          2.8342998027802         -12.115026473999
                      240                    173.3                    86.36                    43.18          2.8351998329163         -12.117172241211
                      240                    173.3                    86.36                    43.18          2.8361001014709         -12.119302749634
                      240                    173.3                    86.36                    43.18          2.8369998931885         -12.121417999268
                      240                    173.3                    86.36                    43.18          2.8378999233246         -12.123518943787
                      240                    173.3                    86.36                    43.18          2.8387997150421         -12.125606536865
                      240                    173.3                    86.36                    43.18          2.8396999835968         -12.127676963806
                      240                    173.3                    86.36                    43.18          2.8406000137329         -12.129732131958
                      240                    173.3                    86.36                    43.18          2.8414998054504         -12.131772994995
                      240                    173.3                    86.36                    43.18          2.8423998355865         -12.133799552917
                      240                    173.3                    86.36                    43.18          2.8433001041412         -12.135809898376
                      240                    173.3                    86.36                    43.18          2.8441998958588         -12.137804031372
                      240                    173.3                    86.36                    43.18          2.8450999259949         -12.139781951904
                      240                    173.3                    86.36                    43.18           2.845999956131         -12.141743659973
                      240                    173.3                    86.36                    43.18          2.8468999862671         -12.143689155579
                      240                    173.3                    86.36                    43.18          2.8478000164032         -12.145620346069
                      240                    173.3                    86.36                    43.18          2.8486998081207         -12.147531509399
                      240                    173.3                    86.36                    43.18          2.8495998382568         -12.149429321289
                      240                    173.3                    86.36                    43.18          2.8505001068115         -12.151308059692
                      240                    173.3                    86.36                    43.18          2.8513998985291         -12.153171539307
                      240                    173.3                    86.36                    43.18          2.8522999286652         -12.155017852783
                      240                    173.3                    86.36                    43.18          2.8531997203827         -12.156845092773
                      240                    173.3                    86.36                    43.18          2.8540999889374           -12.1586561203
                      240                    173.3                    86.36                    43.18          2.8550000190735         -12.160451889038
                      240                    173.3                    86.36                    43.18           2.855899810791         -12.162225723267
                      240                    173.3                    86.36                    43.18          2.8567998409271         -12.163984298706
                      240                    173.3                    86.36                    43.18          2.8577001094818         -12.165725708008
                      240                    173.3                    86.36                    43.18          2.8585999011993         -12.167448997498
                      240                    173.3                    86.36                    43.18          2.8594999313354         -12.169152259827
                      240                    173.3                    86.36                    43.18          2.8603999614716         -12.170840263367
                      240                    173.3                    86.36                    43.18          2.8612999916077         -12.172508239746
                      240                    173.3                    86.36                    43.18          2.8622000217438         -12.174157142639
                      240                    173.3                    86.36                    43.18          2.8630998134613         -12.175788879395
                      240                    173.3                    86.36                    43.18          2.8639998435974         -12.177400588989
                      240                    173.3                    86.36                    43.18          2.8649001121521         -12.178995132446
                      240                    173.3                    86.36                    43.18          2.8657999038696         -12.180570602417
                      240                    173.3                    86.36                    43.18          2.8666999340057         -12.182126045227
                      240                    173.3                    86.36                    43.18          2.8675997257233         -12.183661460876
                      240                    173.3                    86.36                    43.18           2.868499994278         -12.185181617737
                      240                    173.3                    86.36                    43.18          2.8694000244141         -12.186678886414
                      240                    173.3                    86.36                    43.18          2.8702998161316         -12.188154220581
                      240                    173.3                    86.36                    43.18          2.8711998462677         -12.189617156982
                      240                    173.3                    86.36                    43.18          2.8721001148224         -12.191056251526
                      240                    173.3                    86.36                    43.18          2.8729999065399         -12.192476272583
                      240                    173.3                    86.36                    43.18           2.873899936676         -12.193875312805
                      240                    173.3                    86.36                    43.18          2.8747999668121          -12.19525718689
                      240                    173.3                    86.36                    43.18          2.8756999969482         -12.196618080139
                      240                    173.3                    86.36                    43.18          2.8766000270844         -12.197956085205
                      240                    173.3                    86.36                    43.18          2.8774998188019         -12.199275970459
                      240                    173.3                    86.36                    43.18           2.878399848938         -12.200576782227
                      240                    173.3                    86.36                    43.18          2.8793001174927         -12.201857566833
                      240                    173.3                    86.36                    43.18          2.8801999092102         -12.203116416931
                      240                    173.3                    86.36                    43.18          2.8810999393463         -12.204355239868
