                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                      100                    173.3                    86.36                    43.18          2.1593000888824         -4.7916893959045
                        0                      100                    173.3                    86.36                    43.18             2.1601998806         -4.7916736602783
                        0                      100                    173.3                    86.36                    43.18          2.1610999107361         -4.7916584014893
                        0                      100                    173.3                    86.36                    43.18          2.1619997024536         -4.7916388511658
                        0                      100                    173.3                    86.36                    43.18          2.1628999710083         -4.7916188240051
                        0                      100                    173.3                    86.36                    43.18          2.1638000011444         -4.7915964126587
                        0                      100                    173.3                    86.36                    43.18          2.1646997928619         -4.7915735244751
                        0                      100                    173.3                    86.36                    43.18           2.165599822998         -4.7915496826172
                        0                      100                    173.3                    86.36                    43.18          2.1665000915527         -4.7915239334106
                        0                      100                    173.3                    86.36                    43.18          2.1673998832703         -4.7914967536926
                        0                      100                    173.3                    86.36                    43.18          2.1682999134064         -4.7914690971375
                        0                      100                    173.3                    86.36                    43.18          2.1692001819611         -4.7914390563965
                        0                      100                    173.3                    86.36                    43.18          2.1700999736786         -4.7914094924927
                        0                      100                    173.3                    86.36                    43.18          2.1710000038147         -4.7913799285889
                        0                      100                    173.3                    86.36                    43.18          2.1718997955322         -4.7913494110107
                        0                      100                    173.3                    86.36                    43.18          2.1727998256683         -4.7913179397583
                        0                      100                    173.3                    86.36                    43.18           2.173700094223         -4.7912855148315
                        0                      100                    173.3                    86.36                    43.18          2.1745998859406         -4.7912511825562
                        0                      100                    173.3                    86.36                    43.18          2.1754999160767          -4.791220664978
                        0                      100                    173.3                    86.36                    43.18          2.1763997077942         -4.7911877632141
                        0                      100                    173.3                    86.36                    43.18          2.1772999763489         -4.7911553382874
                        0                      100                    173.3                    86.36                    43.18           2.178200006485         -4.7911229133606
                        0                      100                    173.3                    86.36                    43.18          2.1790997982025         -4.7910904884338
                        0                      100                    173.3                    86.36                    43.18          2.1799998283386         -4.7910585403442
                        0                      100                    173.3                    86.36                    43.18          2.1809000968933          -4.791027545929
                        0                      100                    173.3                    86.36                    43.18          2.1817998886108         -4.7909970283508
                        0                      100                    173.3                    86.36                    43.18          2.1826999187469         -4.7909665107727
                        0                      100                    173.3                    86.36                    43.18          2.1835999488831         -4.7909374237061
                        0                      100                    173.3                    86.36                    43.18          2.1844999790192         -4.7909097671509
                        0                      100                    173.3                    86.36                    43.18          2.1854000091553         -4.7908811569214
                        0                      100                    173.3                    86.36                    43.18          2.1862998008728         -4.7908549308777
                        0                      100                    173.3                    86.36                    43.18          2.1871998310089         -4.7908301353455
                        0                      100                    173.3                    86.36                    43.18          2.1881000995636         -4.7908048629761
                        0                      100                    173.3                    86.36                    43.18          2.1889998912811          -4.790783405304
                        0                      100                    173.3                    86.36                    43.18          2.1898999214172          -4.790762424469
                        0                      100                    173.3                    86.36                    43.18          2.1907997131348         -4.7907419204712
                        0                      100                    173.3                    86.36                    43.18          2.1916999816895         -4.7907247543335
                        0                      100                    173.3                    86.36                    43.18          2.1926000118256         -4.7907085418701
                        0                      100                    173.3                    86.36                    43.18          2.1934998035431         -4.7906942367554
                        0                      100                    173.3                    86.36                    43.18          2.1943998336792         -4.7906818389893
                        0                      100                    173.3                    86.36                    43.18          2.1953001022339         -4.7906727790833
                        0                      100                    173.3                    86.36                    43.18          2.1961998939514         -4.7906627655029
                        0                      100                    173.3                    86.36                    43.18          2.1970999240875         -4.7906584739685
                        0                      100                    173.3                    86.36                    43.18          2.1979999542236         -4.7906546592712
                        0                      100                    173.3                    86.36                    43.18          2.1988999843597         -4.7906527519226
                        0                      100                    173.3                    86.36                    43.18          2.1998000144958         -4.7906537055969
                        0                      100                    173.3                    86.36                    43.18          2.2006998062134         -4.7906584739685
                        0                      100                    173.3                    86.36                    43.18          2.2015998363495         -4.7906656265259
                        0                      100                    173.3                    86.36                    43.18          2.2025001049042         -4.7906742095947
                        0                      100                    173.3                    86.36                    43.18          2.2033998966217         -4.7906861305237
                        0                      100                    173.3                    86.36                    43.18          2.2042999267578         -4.7907023429871
