                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.1304998397827       -0.014950097538531
                        0                        0                    173.3                    86.36                    43.18          2.1313998699188       -0.014825113117695
                        0                        0                    173.3                    86.36                    43.18          2.1322999000549       -0.014704797416925
                        0                        0                    173.3                    86.36                    43.18           2.133199930191       -0.014589151367545
                        0                        0                    173.3                    86.36                    43.18          2.1340999603271       -0.014476618729532
                        0                        0                    173.3                    86.36                    43.18          2.1349999904633        -0.01436979137361
                        0                        0                    173.3                    86.36                    43.18          2.1359000205994       -0.014264520257711
                        0                        0                    173.3                    86.36                    43.18          2.1368000507355       -0.014164955355227
                        0                        0                    173.3                    86.36                    43.18           2.137699842453       -0.014068502932787
                        0                        0                    173.3                    86.36                    43.18          2.1385998725891       -0.013977237977087
                        0                        0                    173.3                    86.36                    43.18          2.1394999027252       -0.013888565823436
                        0                        0                    173.3                    86.36                    43.18          2.1403999328613       -0.013804561458528
                        0                        0                    173.3                    86.36                    43.18          2.1412999629974       -0.013722632080317
                        0                        0                    173.3                    86.36                    43.18          2.1421999931335       -0.013644851744175
                        0                        0                    173.3                    86.36                    43.18          2.1431000232697       -0.013571739196777
                        0                        0                    173.3                    86.36                    43.18          2.1440000534058       -0.013501737266779
                        0                        0                    173.3                    86.36                    43.18          2.1448998451233       -0.013434848748147
                        0                        0                    173.3                    86.36                    43.18          2.1457998752594       -0.013371588662267
                        0                        0                    173.3                    86.36                    43.18          2.1466999053955        -0.01331299636513
                        0                        0                    173.3                    86.36                    43.18           2.147599697113       -0.013255960308015
                        0                        0                    173.3                    86.36                    43.18          2.1484999656677       -0.013204109854996
                        0                        0                    173.3                    86.36                    43.18          2.1493999958038       -0.013154333457351
                        0                        0                    173.3                    86.36                    43.18          2.1502997875214        -0.01310870423913
                        0                        0                    173.3                    86.36                    43.18           2.151200056076       -0.013064631260931
                        0                        0                    173.3                    86.36                    43.18          2.1521000862122       -0.013025745749474
                        0                        0                    173.3                    86.36                    43.18          2.1529998779297       -0.012991005554795
                        0                        0                    173.3                    86.36                    43.18          2.1538999080658       -0.012957821600139
                        0                        0                    173.3                    86.36                    43.18          2.1548001766205       -0.012928786687553
                        0                        0                    173.3                    86.36                    43.18           2.155699968338       -0.012903898954391
                        0                        0                    173.3                    86.36                    43.18          2.1565999984741       -0.012879012152553
                        0                        0                    173.3                    86.36                    43.18          2.1574997901917       -0.012859827838838
                        0                        0                    173.3                    86.36                    43.18          2.1583998203278       -0.012843236327171
                        0                        0                    173.3                    86.36                    43.18          2.1593000888824       -0.012828200124204
                        0                        0                    173.3                    86.36                    43.18             2.1601998806       -0.012816794216633
                        0                        0                    173.3                    86.36                    43.18          2.1610999107361       -0.012809533625841
                        0                        0                    173.3                    86.36                    43.18          2.1619997024536       -0.012803831137717
                        0                        0                    173.3                    86.36                    43.18          2.1628999710083       -0.012802275829017
                        0                        0                    173.3                    86.36                    43.18          2.1638000011444       -0.012803312391043
                        0                        0                    173.3                    86.36                    43.18          2.1646997928619        -0.01280746050179
                        0                        0                    173.3                    86.36                    43.18           2.165599822998       -0.012814201414585
                        0                        0                    173.3                    86.36                    43.18          2.1665000915527       -0.012821977958083
                        0                        0                    173.3                    86.36                    43.18          2.1673998832703       -0.012834421359003
                        0                        0                    173.3                    86.36                    43.18          2.1682999134064       -0.012848939746618
                        0                        0                    173.3                    86.36                    43.18          2.1692001819611       -0.012866567820311
                        0                        0                    173.3                    86.36                    43.18          2.1700999736786       -0.012886270880699
                        0                        0                    173.3                    86.36                    43.18          2.1710000038147       -0.012909084558487
                        0                        0                    173.3                    86.36                    43.18          2.1718997955322       -0.012933971360326
                        0                        0                    173.3                    86.36                    43.18          2.1727998256683       -0.012961450964212
                        0                        0                    173.3                    86.36                    43.18           2.173700094223       -0.012991005554795
                        0                        0                    173.3                    86.36                    43.18          2.1745998859406       -0.013023670762777
                        0                        0                    173.3                    86.36                    43.18          2.1754999160767       -0.013058410026133
                        0                        0                    173.3                    86.36                    43.18          2.1763997077942       -0.013097297400236
                        0                        0                    173.3                    86.36                    43.18          2.1772999763489       -0.013138259761035
                        0                        0                    173.3                    86.36                    43.18           2.178200006485       -0.013180257752538
                        0                        0                    173.3                    86.36                    43.18          2.1790997982025       -0.013223811984062
                        0                        0                    173.3                    86.36                    43.18          2.1799998283386       -0.013270478695631
                        0                        0                    173.3                    86.36                    43.18          2.1809000968933       -0.013318699784577
                        0                        0                    173.3                    86.36                    43.18          2.1817998886108       -0.013371070846915
                        0                        0                    173.3                    86.36                    43.18          2.1826999187469       -0.013423440977931
                        0                        0                    173.3                    86.36                    43.18          2.1835999488831       -0.013478921726346
                        0                        0                    173.3                    86.36                    43.18          2.1844999790192       -0.013537514954805
                        0                        0                    173.3                    86.36                    43.18          2.1854000091553       -0.013597664423287
                        0                        0                    173.3                    86.36                    43.18          2.1862998008728       -0.013658333569765
                        0                        0                    173.3                    86.36                    43.18          2.1871998310089       -0.013721594586968
                        0                        0                    173.3                    86.36                    43.18          2.1881000995636       -0.013786930590868
                        0                        0                    173.3                    86.36                    43.18          2.1889998912811       -0.013856414705515
                        0                        0                    173.3                    86.36                    43.18          2.1898999214172       -0.013925900682807
                        0                        0                    173.3                    86.36                    43.18          2.1907997131348       -0.013996941968799
                        0                        0                    173.3                    86.36                    43.18          2.1916999816895       -0.014070577919483
                        0                        0                    173.3                    86.36                    43.18          2.1926000118256       -0.014146806672215
                        0                        0                    173.3                    86.36                    43.18          2.1934998035431       -0.014223035424948
                        0                        0                    173.3                    86.36                    43.18          2.1943998336792       -0.014301339164376
                        0                        0                    173.3                    86.36                    43.18          2.1953001022339       -0.014382237568498
                        0                        0                    173.3                    86.36                    43.18          2.1961998939514       -0.014464173465967
                        0                        0                    173.3                    86.36                    43.18          2.1970999240875       -0.014547664672136
                        0                        0                    173.3                    86.36                    43.18          2.1979999542236       -0.014633750542998
                        0                        0                    173.3                    86.36                    43.18          2.1988999843597       -0.014720874838531
                        0                        0                    173.3                    86.36                    43.18          2.1998000144958       -0.014810591936111
                        0                        0                    173.3                    86.36                    43.18          2.2006998062134       -0.014899274334311
                        0                        0                    173.3                    86.36                    43.18          2.2015998363495       -0.014992624521255
                        0                        0                    173.3                    86.36                    43.18          2.2025001049042       -0.015084938146174
                        0                        0                    173.3                    86.36                    43.18          2.2033998966217       -0.015178290195763
                        0                        0                    173.3                    86.36                    43.18          2.2042999267578       -0.015275791287422
                        0                        0                    173.3                    86.36                    43.18          2.2051997184753       -0.015373295173049
                        0                        0                    173.3                    86.36                    43.18            2.20609998703       -0.015471836552024
                        0                        0                    173.3                    86.36                    43.18          2.2070000171661       -0.015573491342366
                        0                        0                    173.3                    86.36                    43.18          2.2078998088837       -0.015674628317356
                        0                        0                    173.3                    86.36                    43.18          2.2087998390198       -0.015777321532369
                        0                        0                    173.3                    86.36                    43.18          2.2097001075745       -0.015882091596723
                        0                        0                    173.3                    86.36                    43.18           2.210599899292       -0.015987383201718
                        0                        0                    173.3                    86.36                    43.18          2.2114999294281       -0.016092672944069
                        0                        0                    173.3                    86.36                    43.18          2.2123999595642       -0.016200041398406
                        0                        0                    173.3                    86.36                    43.18          2.2132999897003       -0.016310520470142
                        0                        0                    173.3                    86.36                    43.18          2.2142000198364       -0.016419965773821
                        0                        0                    173.3                    86.36                    43.18           2.215099811554       -0.016531487926841
                        0                        0                    173.3                    86.36                    43.18          2.2159998416901       -0.016644047573209
                        0                        0                    173.3                    86.36                    43.18          2.2169001102448       -0.016756609082222
                        0                        0                    173.3                    86.36                    43.18          2.2177999019623       -0.016870208084583
                        0                        0                    173.3                    86.36                    43.18          2.2186999320984       -0.016986923292279
                        0                        0                    173.3                    86.36                    43.18          2.2195997238159       -0.017102601006627
                        0                        0                    173.3                    86.36                    43.18          2.2204999923706       -0.017219318076968
                        0                        0                    173.3                    86.36                    43.18          2.2214000225067       -0.017337074503303
                        0                        0                    173.3                    86.36                    43.18          2.2222998142242       -0.017456389963627
                        0                        0                    173.3                    86.36                    43.18          2.2231998443604       -0.017576742917299
                        0                        0                    173.3                    86.36                    43.18           2.224100112915       -0.017695540562272
                        0                        0                    173.3                    86.36                    43.18          2.2249999046326       -0.017817972227931
                        0                        0                    173.3                    86.36                    43.18          2.2258999347687       -0.017939887940884
                        0                        0                    173.3                    86.36                    43.18          2.2267999649048       -0.018062323331833
                        0                        0                    173.3                    86.36                    43.18          2.2276999950409       -0.018184760585427
                        0                        0                    173.3                    86.36                    43.18           2.228600025177       -0.018309272825718
