                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.1412999629974       -0.018625754863024
                        0                        0                    173.3                    86.36                    43.18          2.1421999931335       -0.018544297665358
                        0                        0                    173.3                    86.36                    43.18          2.1431000232697        -0.01846906915307
                        0                        0                    173.3                    86.36                    43.18          2.1440000534058        -0.01839591562748
                        0                        0                    173.3                    86.36                    43.18          2.1448998451233       -0.018324837088585
                        0                        0                    173.3                    86.36                    43.18          2.1457998752594       -0.018260505050421
                        0                        0                    173.3                    86.36                    43.18          2.1466999053955       -0.018196692690253
                        0                        0                    173.3                    86.36                    43.18           2.147599697113       -0.018139105290174
                        0                        0                    173.3                    86.36                    43.18          2.1484999656677        -0.01808307506144
                        0                        0                    173.3                    86.36                    43.18          2.1493999958038       -0.018028600141406
                        0                        0                    173.3                    86.36                    43.18          2.1502997875214       -0.017981391400099
                        0                        0                    173.3                    86.36                    43.18           2.151200056076       -0.017934700474143
                        0                        0                    173.3                    86.36                    43.18          2.1521000862122       -0.017892157658935
                        0                        0                    173.3                    86.36                    43.18          2.1529998779297       -0.017851693555713
                        0                        0                    173.3                    86.36                    43.18          2.1538999080658       -0.017816416919231
                        0                        0                    173.3                    86.36                    43.18          2.1548001766205       -0.017783215269446
                        0                        0                    173.3                    86.36                    43.18           2.155699968338       -0.017752086743712
                        0                        0                    173.3                    86.36                    43.18          2.1565999984741       -0.017726667225361
                        0                        0                    173.3                    86.36                    43.18          2.1574997901917       -0.017702285200357
                        0                        0                    173.3                    86.36                    43.18          2.1583998203278       -0.017682053148746
                        0                        0                    173.3                    86.36                    43.18          2.1593000888824       -0.017664413899183
                        0                        0                    173.3                    86.36                    43.18             2.1601998806        -0.01764988899231
                        0                        0                    173.3                    86.36                    43.18          2.1610999107361       -0.017637439072132
                        0                        0                    173.3                    86.36                    43.18          2.1619997024536       -0.017627064138651
                        0                        0                    173.3                    86.36                    43.18          2.1628999710083       -0.017621356993914
                        0                        0                    173.3                    86.36                    43.18          2.1638000011444       -0.017616687342525
                        0                        0                    173.3                    86.36                    43.18          2.1646997928619       -0.017617724835873
                        0                        0                    173.3                    86.36                    43.18           2.165599822998       -0.017618762329221
                        0                        0                    173.3                    86.36                    43.18          2.1665000915527       -0.017623949795961
                        0                        0                    173.3                    86.36                    43.18          2.1673998832703       -0.017630694434047
                        0                        0                    173.3                    86.36                    43.18          2.1682999134064       -0.017641589045525
                        0                        0                    173.3                    86.36                    43.18          2.1692001819611       -0.017654038965702
                        0                        0                    173.3                    86.36                    43.18          2.1700999736786       -0.017669603228569
                        0                        0                    173.3                    86.36                    43.18          2.1710000038147       -0.017687758430839
                        0                        0                    173.3                    86.36                    43.18          2.1718997955322       -0.017707992345095
                        0                        0                    173.3                    86.36                    43.18          2.1727998256683       -0.017730299383402
                        0                        0                    173.3                    86.36                    43.18           2.173700094223        -0.01775623857975
                        0                        0                    173.3                    86.36                    43.18          2.1745998859406       -0.017784252762794
                        0                        0                    173.3                    86.36                    43.18          2.1754999160767       -0.017814341932535
                        0                        0                    173.3                    86.36                    43.18          2.1763997077942       -0.017846506088972
                        0                        0                    173.3                    86.36                    43.18          2.1772999763489       -0.017881782725453
                        0                        0                    173.3                    86.36                    43.18           2.178200006485       -0.017919134348631
                        0                        0                    173.3                    86.36                    43.18          2.1790997982025       -0.017958564683795
                        0                        0                    173.3                    86.36                    43.18          2.1799998283386       -0.017999548465014
                        0                        0                    173.3                    86.36                    43.18          2.1809000968933       -0.018043646588922
                        0                        0                    173.3                    86.36                    43.18          2.1817998886108       -0.018088262528181
                        0                        0                    173.3                    86.36                    43.18          2.1826999187469       -0.018136510625482
                        0                        0                    173.3                    86.36                    43.18          2.1835999488831       -0.018188390880823
                        0                        0                    173.3                    86.36                    43.18          2.1844999790192       -0.018239753320813
                        0                        0                    173.3                    86.36                    43.18          2.1854000091553       -0.018295265734196
                        0                        0                    173.3                    86.36                    43.18          2.1862998008728       -0.018350778147578
                        0                        0                    173.3                    86.36                    43.18          2.1871998310089       -0.018408887088299
                        0                        0                    173.3                    86.36                    43.18          2.1881000995636       -0.018468551337719
                        0                        0                    173.3                    86.36                    43.18          2.1889998912811       -0.018532883375883
                        0                        0                    173.3                    86.36                    43.18          2.1898999214172       -0.018596701323986
                        0                        0                    173.3                    86.36                    43.18          2.1907997131348       -0.018662072718143
                        0                        0                    173.3                    86.36                    43.18          2.1916999816895        -0.01873055845499
                        0                        0                    173.3                    86.36                    43.18          2.1926000118256       -0.018799046054482
                        0                        0                    173.3                    86.36                    43.18          2.1934998035431        -0.01887116394937
                        0                        0                    173.3                    86.36                    43.18          2.1943998336792       -0.018944323062897
                        0                        0                    173.3                    86.36                    43.18          2.1953001022339       -0.019019037485123
                        0                        0                    173.3                    86.36                    43.18          2.1961998939514       -0.019095309078693
                        0                        0                    173.3                    86.36                    43.18          2.1970999240875       -0.019173657521605
                        0                        0                    173.3                    86.36                    43.18          2.1979999542236       -0.019253563135862
                        0                        0                    173.3                    86.36                    43.18          2.1988999843597       -0.019335543736815
                        0                        0                    173.3                    86.36                    43.18          2.1998000144958       -0.019417526200414
                        0                        0                    173.3                    86.36                    43.18          2.2006998062134       -0.019501585513353
                        0                        0                    173.3                    86.36                    43.18          2.2015998363495       -0.019587721675634
                        0                        0                    173.3                    86.36                    43.18          2.2025001049042       -0.019674893468618
                        0                        0                    173.3                    86.36                    43.18          2.2033998966217        -0.01976466178894
                        0                        0                    173.3                    86.36                    43.18          2.2042999267578       -0.019853394478559
                        0                        0                    173.3                    86.36                    43.18          2.2051997184753       -0.019945241510868
                        0                        0                    173.3                    86.36                    43.18            2.20609998703       -0.020039165392518
                        0                        0                    173.3                    86.36                    43.18          2.2070000171661       -0.020133608952165
                        0                        0                    173.3                    86.36                    43.18          2.2078998088837       -0.020229090005159
                        0                        0                    173.3                    86.36                    43.18          2.2087998390198       -0.020325610414147
                        0                        0                    173.3                    86.36                    43.18          2.2097001075745       -0.020424209535122
                        0                        0                    173.3                    86.36                    43.18           2.210599899292       -0.020521769300103
                        0                        0                    173.3                    86.36                    43.18          2.2114999294281       -0.020622963085771
                        0                        0                    173.3                    86.36                    43.18          2.2123999595642       -0.020724160596728
                        0                        0                    173.3                    86.36                    43.18          2.2132999897003       -0.020826913416386
                        0                        0                    173.3                    86.36                    43.18          2.2142000198364        -0.02093174494803
                        0                        0                    173.3                    86.36                    43.18           2.215099811554       -0.021036576479673
                        0                        0                    173.3                    86.36                    43.18          2.2159998416901       -0.021142967045307
